47324,53,2
53,33116,1
443,43988,10
14967,53,1
61410,443,5
61407,443,5
14939,53,1
53,41181,1
443,61584,14
14920,53,1
47250,53,2
443,64331,4
443,48876,17
443,61761,4
62115,443,42
61321,443,6
53,49352,1
61312,443,6
62091,443,23
53,64693,1
53,38287,2
443,54572,3
443,59450,19
53,1916,1
62046,443,24
14786,53,1
14783,53,1
61241,443,6
47119,53,2
14766,53,1
61205,443,5
47040,53,2
61157,443,6
47022,53,2
47010,53,2
61121,443,5
53,28764,1
46989,53,2
45460,443,9
45458,443,26
46974,53,2
53,15605,1
443,62503,6
46964,53,2
443,61426,36
80,61680,5
61074,443,6
80,61725,7
14595,53,1
14589,53,1
53,54264,2
14572,53,1
61018,443,5
46880,53,2
80,61937,4
53,59676,2
46868,53,2
46865,53,2
443,62821,6
443,61818,21
60949,443,5
53,13376,1
53,36588,2
46816,53,2
53,63100,1
50026,80,12
61713,443,24
61709,443,24
14452,53,1
46782,53,2
14434,53,1
46773,53,2
80,61995,1
60884,443,6
53,45318,1
14415,53,1
61662,443,24
61660,443,24
46733,53,2
60853,443,6
443,52574,6
53,34253,2
53,48077,1
46689,53,2
14331,53,1
14324,53,1
443,61872,1
60775,443,6
443,61743,24
46637,53,2
61548,443,24
53,21865,1
46629,53,2
443,61997,18
443,50298,4
60738,443,5
46614,53,2
61521,443,24
14259,53,1
46576,53,2
53,45848,1
61480,443,24
53,34677,2
33774,443,11
33772,443,9
14207,53,1
60656,443,6
60322,1900,4
14195,53,1
46533,53,2
14188,53,1
53,24836,1
61426,443,40
53,30142,1
60632,443,9
46505,53,2
14163,53,1
60273,1900,4
60601,443,6
60596,443,5
53,35554,1
60588,443,6
14127,53,1
443,43320,11
53,19742,1
60560,443,5
14096,53,1
14087,53,1
443,56075,5
443,61882,1
14063,53,1
46375,53,2
443,61638,12
60148,1900,4
60479,443,5
443,46840,14
60477,443,6
443,61581,12
60472,443,6
60461,443,5
6555,62059,4
60103,1900,4
13976,53,1
13973,53,1
60431,443,5
46300,53,2
443,63994,17
443,60701,5
13944,53,1
60403,443,5
13940,53,1
13937,53,1
13915,53,1
46237,53,2
443,61550,14
53,41043,2
46185,53,2
60306,443,6
46173,53,2
13828,53,1
46155,53,2
443,47146,9
13796,53,1
60256,443,5
53,12737,1
53,33296,2
60245,443,6
46116,53,2
60231,443,5
443,47252,24
60225,443,5
53,4884,1
46096,53,2
443,54435,5
13749,53,1
60202,443,5
48284,80,6
53,7643,1
53,15602,1
46044,53,2
80,61677,4
13691,53,1
13665,53,1
53,39026,2
48186,80,6
13604,53,1
60050,443,6
13586,53,1
443,38306,6
13585,53,1
443,65518,5
60004,443,6
13537,53,1
80,62146,5
48096,80,5
48094,80,5
13528,53,1
59987,443,6
13523,53,1
58158,443,22
443,38966,16
45857,53,2
443,38518,7
45849,53,2
53,45315,1
53,13585,1
45818,53,2
443,62065,1
59596,1900,4
45807,53,2
53,57444,2
13462,53,1
45797,53,2
53,13691,1
61893,443,15
443,50083,8
45757,53,2
443,63348,5
53,21756,1
45746,53,2
53,24409,1
13399,53,1
443,64409,6
45736,53,2
13391,53,1
13388,53,1
443,33076,11
45721,53,2
13376,53,1
53,6050,1
45691,53,2
13345,53,1
13334,53,1
123,46149,1
13326,53,1
45662,53,2
13321,53,1
59773,443,5
59434,1900,4
59767,443,6
45641,53,2
13296,53,1
45630,53,2
443,39154,6
13288,53,1
45627,53,2
57890,443,19
443,39260,6
53,58080,2
443,61457,1
53,22286,1
443,39366,6
45522,53,2
59643,443,5
443,39472,7
13168,53,1
13163,53,1
59624,443,5
59607,443,6
443,39578,7
443,64113,4
45074,443,26
59591,443,6
59584,443,6
13122,53,1
13113,53,1
59532,443,5
57706,443,22
59520,443,6
443,48870,19
443,59732,4
53,46587,1
53,49240,1
80,62154,1
443,50854,22
53,64581,1
57660,443,20
13016,53,1
45355,53,2
53,46693,1
53,22922,1
62188,443,31
443,34878,59
443,61510,10
59429,443,6
12965,53,1
45298,53,2
45265,53,2
59380,443,5
443,33818,9
53,64899,1
59037,1900,4
59362,443,6
443,48624,21
80,61592,4
12873,53,1
45208,53,2
45205,53,2
64369,1900,2
443,57026,7
45161,53,2
65348,5355,1
58928,1900,4
12799,53,1
45136,53,2
443,42290,23
45121,53,2
59233,443,6
12761,53,1
443,61643,21
80,61613,4
12737,53,1
12736,53,1
59188,443,5
62183,443,4
45064,53,2
59185,443,10
59181,443,5
59178,443,5
12715,53,1
53,18464,1
80,61931,5
443,61652,3
53,18570,1
59132,443,5
45008,53,2
53,2758,1
59116,443,6
443,63551,24
59100,443,5
59098,443,5
443,43732,6
12635,53,1
59078,443,6
58734,1900,4
59065,443,5
62051,443,4
44913,53,2
44896,53,2
53,16341,1
58985,443,5
42166,80,31
42164,80,17
443,58039,12
443,61381,4
42152,80,31
42148,80,15
53,56136,1
12467,53,1
12453,53,1
53,27165,1
53,32471,1
53,37777,1
44765,53,2
12424,53,1
44743,53,2
443,44858,3
44731,53,2
53,8806,1
53,50012,2
44697,53,2
42012,80,25
42010,80,27
12342,53,1
44674,53,2
12323,53,1
53,14324,1
62064,443,2
44628,53,2
53,35548,1
56912,443,20
41930,80,22
53,54119,1
12262,53,1
41916,80,22
44595,53,2
41914,80,24
61715,443,5
41898,80,16
41896,80,22
53,37748,2
53,19842,1
53,40401,2
41886,80,29
56858,443,21
41880,80,25
44558,53,2
53,38413,1
12194,53,1
61652,443,4
12175,53,1
58632,443,5
12163,53,1
53,43266,2
12148,53,1
12132,53,1
58592,443,5
61896,443,2
443,61752,7
53,35413,2
443,61775,4
443,61815,10
12055,53,1
5353,5353,1
53,1907,1
61484,443,5
44325,53,2
11978,53,1
44309,53,2
58423,443,6
11962,53,1
11957,53,1
443,56976,8
443,59629,11
64470,5355,1
64458,5355,1
80,61504,8
53,15490,1
44241,53,2
53,55179,1
44234,53,2
64428,5355,1
58320,443,6
44198,53,2
80,48094,4
443,62186,14
44185,53,2
57959,1900,4
443,49382,5
11799,53,1
43732,443,9
57919,1900,4
43728,443,242
443,57074,19
43708,443,9
43706,443,9
43704,443,47
58226,443,6
11753,53,1
443,57180,92
44072,53,2
11728,53,1
44057,53,2
57840,1900,4
44049,53,2
53,46614,2
53,60438,1
443,38406,6
443,47486,48
443,55368,8
443,57392,47
443,38512,7
443,47592,67
58116,443,5
11634,53,1
61998,443,10
61997,443,23
53,37456,1
11615,53,1
443,63177,5
53,39550,2
53,54891,2
443,52730,4
11573,53,1
53,53480,1
58025,443,5
58021,443,5
11553,53,1
58006,443,5
443,57829,11
11540,53,1
11533,53,1
443,38014,10
64409,443,6
52960,443,26
11509,53,1
57966,443,5
54644,80,10
54642,80,9
54640,80,9
53,47250,2
53,35227,1
53,57862,2
43811,53,2
57923,443,5
43770,53,2
11428,53,1
43749,53,2
43742,53,2
43738,53,2
443,39360,7
11360,53,1
11355,53,1
43692,53,2
11352,53,1
53,56769,1
43264,443,23
11319,53,1
43248,443,34
64180,443,9
43629,53,2
11276,53,1
43614,53,2
57734,443,5
443,56934,19
443,44082,10
11249,53,1
57710,443,5
57709,443,18
51616,6555,6
57708,443,6
60701,443,5
43581,53,2
53,54434,1
57693,443,5
51590,6555,1
443,48864,15
443,53731,6
11211,53,1
11210,53,1
11206,53,1
11204,53,1
53,40716,2
53,61922,1
57642,443,6
443,58158,23
53,35516,2
53,59375,1
43483,53,2
53,41487,1
11134,53,1
43469,53,2
11124,53,1
53,43581,2
43451,53,2
11106,53,1
11097,53,1
43436,53,2
57547,443,5
53,36393,1
62058,443,63
62056,443,62
53,41699,1
62055,443,81
62054,443,40
43396,53,2
57179,1900,4
53,54964,1
11047,53,1
443,61775,24
43365,53,2
43354,53,2
43350,53,2
53,2222,1
443,54514,11
43328,53,2
57441,443,5
10980,53,1
10976,53,1
53,57829,1
57416,443,5
443,54473,6
60358,443,48
43266,53,2
57381,443,6
60367,443,6
10910,53,1
53,50082,1
443,42390,21
10894,53,1
60298,443,17
57005,1900,4
10875,53,1
10872,53,1
43192,53,2
53,57011,2
43180,53,2
43172,53,2
57292,443,10
53,23870,1
53,46505,2
43154,53,2
57272,443,5
57265,443,10
57256,443,5
10774,53,1
443,62135,55
443,48698,12
57213,443,6
53,49370,2
10742,53,1
51094,6555,1
57167,443,5
53,54782,2
443,49968,4
60110,443,18
43033,53,2
57153,443,6
10686,53,1
57140,443,5
64833,443,4
10666,53,1
443,50015,5
57114,443,5
57089,443,5
443,61763,34
56737,1900,4
53,63618,1
42932,53,2
443,52002,6
57026,443,6
59970,443,40
443,61509,1
443,50392,25
10527,53,1
42867,53,2
53,50006,2
443,56762,6
443,61886,12
10503,53,1
10487,53,1
443,61157,6
10450,53,1
443,50896,7
56894,443,5
10428,53,1
51846,443,9
443,50757,5
42727,53,2
53,19836,1
51822,443,9
42720,53,2
51816,443,9
56834,443,5
10372,53,1
53,35754,1
56828,443,6
64529,443,4
56481,1900,4
51794,443,10
443,64187,13
10348,53,1
53,43154,2
42682,53,2
42678,53,2
53,35860,1
53,58495,2
53,17395,1
10316,53,1
64467,443,4
56762,443,5
59714,443,60
443,51075,5
443,51134,4
443,61746,6
53,49231,1
56405,1900,4
42617,53,2
42604,53,2
443,61852,18
42564,53,2
42556,53,2
62752,5355,1
53,15166,1
10169,53,1
56615,443,5
53,56372,2
42474,53,2
53,15272,1
10113,53,1
53,33284,2
56558,443,6
42430,53,2
42425,53,2
56543,443,6
80,61498,4
443,62429,6
10021,53,1
56464,443,5
443,54576,6
42322,53,2
42311,53,2
42293,53,2
9925,53,1
80,61922,5
9918,53,1
443,57441,5
443,57174,15
443,57547,5
9877,53,1
42217,53,2
56329,443,5
42207,53,2
443,38400,7
9859,53,1
443,60306,6
443,63018,5
53,41985,2
443,57386,8
443,38506,7
42145,53,2
56261,443,6
42139,53,2
443,38612,7
51188,443,41
55872,1900,4
9742,53,1
80,62192,1
443,56308,529
42050,53,2
42044,53,2
53,5932,1
9683,53,1
56133,443,5
9670,53,1
443,59340,21
56128,443,5
443,48010,21
59078,443,64
9658,53,1
9649,53,1
41985,53,2
41980,53,2
443,39036,7
56090,443,17
56075,443,5
9609,53,1
41938,53,2
41935,53,2
41919,53,2
53,42727,2
56029,443,5
443,39248,7
53,32780,1
59011,443,5
41890,53,2
53,40180,2
443,39354,7
9520,53,1
55975,443,5
9504,53,1
58949,443,5
443,39460,7
41796,53,2
55904,443,5
443,53572,16
443,56225,13
5228,35970,193
55892,443,6
9425,53,1
9424,53,1
41760,53,2
55875,443,5
443,57289,10
443,51025,5
55849,443,5
9387,53,1
53,61810,1
443,48858,20
443,53784,4
58822,443,5
60073,55114,1
41672,53,2
55779,443,6
53,43469,2
55772,443,6
53,1792,1
41640,53,2
53,38828,1
443,61619,12
9285,53,1
9281,53,1
41620,53,2
443,54019,4
53,48304,2
41587,53,2
53,52199,1
53,45757,2
41566,53,2
53,59022,2
9219,53,1
55666,443,6
9193,53,1
41532,53,2
55300,1900,4
9154,53,1
80,61495,5
55608,443,5
41480,53,2
53,18134,1
443,59773,5
9096,53,1
9093,53,1
55540,443,5
443,38754,19
53,33599,2
53,47423,1
443,65185,5
9056,53,1
41395,53,2
53,60111,1
443,62614,4
443,49432,5
443,57391,4
55486,443,5
9010,53,1
80,61919,5
8994,53,1
53,33811,2
63137,443,4
443,49830,4
8958,53,1
8953,53,1
58364,443,80
443,61579,18
53,58459,1
8895,53,1
55015,1900,4
8887,53,1
62050,443,2
55005,1900,4
53,24182,1
53,26835,1
443,49962,8
80,62083,5
53,40100,1
8852,53,1
443,61555,1
41190,53,2
54963,1900,4
41172,53,2
53,45512,1
55269,443,6
8806,53,1
443,61568,10
53,39647,2
61780,443,2
55232,443,6
8770,53,1
8762,53,1
58211,443,8
8753,53,1
53,53683,1
55186,443,5
80,49792,3
443,44846,32
41043,53,2
8701,53,1
443,58345,26
53,34659,2
55147,443,6
53,61171,1
53,11553,1
41000,53,2
53,37418,2
40988,53,2
62801,443,5
443,61689,7
40952,53,2
8607,53,1
40935,53,2
8593,53,1
55051,443,5
55050,443,5
8570,53,1
53,1259,1
40898,53,2
61716,443,14
8548,53,1
443,61839,27
40863,53,2
54970,443,5
54954,443,5
8490,53,1
61648,443,15
40817,53,2
8475,53,1
54928,443,6
40795,53,2
443,45588,47
53,35401,2
8436,53,1
53,36066,1
8409,53,1
61555,443,2
35948,443,83
40723,53,2
35946,443,26
40716,53,2
443,53993,5
61838,443,3
61837,443,19
61831,443,6
61829,443,24
443,61532,13
8350,53,1
61815,443,14
61814,443,3
8337,53,1
54795,443,5
40672,53,2
61485,443,15
8317,53,1
8312,53,1
54761,443,6
8284,53,1
54402,1900,4
61422,443,29
8248,53,1
40575,53,2
8218,53,1
53,15478,1
53,36702,1
40526,53,2
443,36904,9
62331,443,10
54619,443,5
8151,53,1
8147,53,1
53,47420,1
443,38076,7
40467,53,2
8116,53,1
54576,443,6
54574,443,6
443,56507,4
8100,53,1
443,62032,519
53,36461,2
61970,443,2
40401,53,2
443,60253,6
443,38394,6
54473,443,6
443,52400,6
54465,443,5
53,42538,1
443,63642,4
443,49853,6
53,18873,1
54070,1900,4
443,38606,7
443,61844,19
443,52904,4
40215,53,2
53,56121,1
53,40309,1
54311,443,5
40180,53,2
61738,443,14
61737,443,2
443,48004,20
7817,53,1
65361,1900,4
61704,443,15
443,36632,13
40128,53,2
40119,53,2
7776,53,1
443,60995,5
7753,53,1
53,37415,2
443,39242,7
53,50103,2
443,62138,70
61620,443,2
61617,443,19
443,61686,9
7699,53,1
54159,443,5
40037,53,2
53,37521,2
7685,53,1
53,61380,1
53,30227,1
54132,443,5
443,61912,24
7665,53,1
53,14415,1
61564,443,16
7654,53,1
65209,1900,4
443,39454,7
7644,53,1
7643,53,1
53,3909,1
443,53401,5
53,60927,2
54093,443,5
123,33396,1
39966,53,2
443,60538,4
39955,53,2
39936,53,2
65155,1900,4
54042,443,6
443,39666,7
7568,53,1
53,55833,2
7564,53,1
39892,53,2
65106,1900,4
65103,1900,4
7533,53,1
61546,443,121
53979,443,6
7504,53,1
53,25451,1
39842,53,2
61656,443,4
39814,53,2
53,1786,1
53,20357,1
7435,53,1
443,61649,22
443,59426,15
64977,1900,4
39754,53,2
443,61996,6
7402,53,1
53,52193,1
53,20463,1
53857,443,5
7366,53,1
53826,443,5
53824,443,5
443,45800,87
53,45857,2
443,44092,39
39679,53,2
64897,1900,4
7331,53,1
53,52405,1
39647,53,2
53,10169,1
7296,53,1
53,33381,2
53,2316,1
53731,443,6
443,57114,5
443,59767,6
443,49237,4
7245,53,1
39582,53,2
39581,53,2
443,61892,13
39575,53,2
443,54626,4
443,65179,5
39550,53,2
7195,53,1
53,10487,1
53,47523,1
443,61811,33
61329,443,4
39502,53,2
39496,53,2
7154,53,1
443,57491,6
64708,1900,4
39483,53,2
39464,53,2
443,61999,16
7103,53,1
53,21311,1
443,61603,1
80,62125,5
39418,53,2
39410,53,2
39409,53,2
53,58453,1
53520,443,5
39398,53,2
53512,443,9
443,49850,8
53,37335,1
443,61636,11
443,60403,5
53486,443,6
53474,443,6
39349,53,2
443,52609,4
7008,53,1
64532,1900,4
53428,443,5
6959,53,1
59486,5355,1
53401,443,5
64497,1900,4
56367,443,4
53,3376,1
443,51990,73
39233,53,2
39209,53,2
443,44840,36
53,37865,1
6845,53,1
39183,53,2
6843,53,1
443,61854,16
6838,53,1
53,55300,2
6828,53,1
64387,1900,4
53,48583,1
60952,443,6
80,47582,9
443,61683,8
443,36768,78
53,48689,1
53225,443,6
39092,53,2
53,51448,1
39069,53,2
39068,53,2
39066,53,2
50856,443,10
50854,443,25
39043,53,2
39026,53,2
6658,53,1
38985,53,2
53,9424,1
53,25342,1
443,45582,11
38943,53,2
53,58589,2
443,59770,4
53,49219,1
38928,53,2
64149,1900,4
53,43354,2
38921,53,2
62004,443,2
443,59187,6
62003,443,2
62002,443,2
443,61840,6
53011,443,5
56002,443,8
53,57284,1
53,30860,1
38875,53,2
53,9742,1
61627,443,18
52968,443,5
53,7195,1
55937,443,4
53,35713,2
64038,1900,4
60637,443,8
38809,53,2
53,51054,2
80,38214,4
38794,53,2
52911,443,6
38756,53,2
55864,443,8
63953,1900,4
52515,1900,4
52841,443,5
443,62044,42
60538,443,4
63905,1900,4
443,57170,5
38676,53,2
38670,53,2
443,38226,7
63876,1900,4
6314,53,1
53,56784,2
38644,53,2
53,36243,2
443,65176,11
6294,53,1
62196,80,25
38610,53,2
53,42214,1
38606,53,2
443,65282,6
53,21096,1
38592,53,2
80,61865,5
53,51690,2
38579,53,2
63784,1900,4
62147,80,6
62146,80,6
62145,80,6
6217,53,1
52678,443,6
38550,53,2
62125,80,6
6196,53,1
6192,53,1
62116,80,6
38522,53,2
62104,80,6
62101,80,6
53,26614,1
443,38388,7
62095,80,6
62094,80,6
62088,80,6
62087,80,6
62076,80,6
62075,80,8
62074,80,8
443,38942,38
62062,80,6
443,38494,6
6129,53,1
443,49788,6
62052,80,6
62048,80,6
52574,443,6
53,18867,1
53,21520,1
38446,53,2
6103,53,1
53,58556,1
6098,53,1
53,63285,1
53,60073,2
62010,80,7
62009,80,14
62007,80,14
6071,53,1
38405,53,2
53,26932,1
61987,80,14
61986,80,10
61983,80,6
61982,80,6
61981,80,6
443,50059,7
52511,443,6
61975,80,6
6050,53,1
61974,80,6
61972,80,6
52506,443,6
61965,80,8
61964,80,6
443,33120,15
38367,53,2
61950,80,6
61946,80,6
61943,80,6
61942,80,8
61940,80,10
61939,80,12
61937,80,14
61933,80,7
61931,80,6
61930,80,6
61923,80,6
61922,80,6
61549,443,17
61919,80,6
52113,1900,4
63534,1900,4
38310,53,2
53,37197,2
52081,1900,4
38287,53,2
61866,80,14
443,53030,4
61863,80,6
53,60497,2
61860,80,6
61859,80,6
5934,53,1
5932,53,1
62066,443,2
443,62166,8
123,46231,1
53,52644,2
38240,53,2
52343,443,5
443,39236,7
38205,53,2
38202,53,2
61781,80,6
5856,53,1
61778,80,6
61777,80,10
38180,53,2
443,39342,6
5836,53,1
53,55509,2
38156,53,2
443,53254,16
61732,80,6
61731,80,6
443,39448,7
61727,80,7
61725,80,7
443,65024,4
61714,80,6
61712,80,6
61705,80,6
53,43033,2
38107,53,2
61668,80,6
443,61752,10
61664,80,6
51863,1900,4
61661,80,6
61653,80,6
443,39660,6
46176,443,26
46174,443,46
443,58972,5
5710,53,1
46172,443,8
61634,80,6
61633,80,7
5706,53,1
5703,53,1
38036,53,2
61621,80,6
53,64451,1
5669,53,1
61573,80,7
443,51225,6
5646,53,1
52105,443,5
5638,53,1
37977,53,2
53,14939,1
61557,80,6
61556,80,6
61553,80,6
61552,80,6
443,61738,12
52083,443,5
61542,80,14
61538,80,14
61534,80,6
61533,80,6
61528,80,14
61527,80,6
61524,80,14
37938,53,2
61522,80,14
5597,53,1
443,65285,4
58131,5355,1
61515,80,14
53,48292,2
61505,80,14
61504,80,7
61503,80,14
61499,80,6
61498,80,6
61495,80,6
61493,80,6
37898,53,2
37893,53,2
37891,53,2
61475,80,6
53,25763,1
61471,80,6
37877,53,2
61462,80,6
63092,1900,4
61455,80,6
61454,80,6
443,44682,14
61438,80,6
443,57780,20
61437,80,6
51972,443,5
61427,80,6
63060,1900,4
63054,1900,4
61416,80,6
37831,53,2
5488,53,1
37826,53,2
51943,443,5
80,61674,1
59631,443,4
63022,1900,4
51919,443,5
443,49812,14
5441,53,1
37768,53,2
37756,53,2
5415,53,1
37748,53,2
62960,1900,4
443,52450,22
443,61911,8
51822,443,6
5337,53,1
53,23746,1
51783,443,5
5312,53,1
53,50276,1
5300,53,1
51760,443,5
37628,53,2
53,29158,1
5264,53,1
443,43708,6
53,63070,1
45678,443,48
45676,443,27
37551,53,2
45674,443,18
45672,443,27
45670,443,17
45668,443,19
5204,53,1
53,53247,1
62747,1900,4
37521,53,2
53,63282,1
62731,1900,4
53,34782,1
37497,53,2
37477,53,2
53,34888,1
45588,443,32
53,42847,1
45584,443,45
45582,443,11
443,64010,4
45580,443,19
45578,443,43
5114,53,1
53,21729,1
53,49670,2
5101,53,1
5091,53,1
53,60282,2
53,8570,1
33352,443,9
37418,53,2
37415,53,2
5070,53,1
33340,443,59
57607,5355,2
57595,5355,1
37392,53,2
51503,443,6
62598,1900,4
37371,53,2
5028,53,1
