32992,443,1
15884,53,1
53,43172,1
53,61725,1
48209,53,1
443,46846,1
53,53313,1
15812,53,1
48144,53,1
15798,53,1
62255,443,1
53,33437,1
53,56072,1
15773,53,1
48111,53,1
62225,443,1
48067,53,1
15724,53,1
15715,53,1
48054,53,1
62141,443,1
53,7331,1
47982,53,1
47965,53,1
15615,53,1
47953,53,1
15605,53,1
15602,53,1
53,18155,1
61539,443,1
53,46096,1
47902,53,1
47896,53,1
53,55297,1
61996,443,1
47864,53,1
53,18367,1
61958,443,1
443,52106,1
15490,53,1
15482,53,1
15478,53,1
443,38206,1
61923,443,1
47801,53,1
80,61940,1
53,23885,1
443,38312,1
62065,443,1
53,55721,1
443,38418,1
47728,53,1
47713,53,1
443,38972,1
443,52982,1
443,38524,1
15341,53,1
443,51888,1
47667,53,1
61785,443,1
15319,53,1
47646,53,1
15294,53,1
61751,443,1
55586,443,1
47618,53,1
15277,53,1
47615,53,1
15272,53,1
61727,443,1
15243,53,1
47569,53,1
53,42986,1
61686,443,1
61682,443,1
47560,53,1
53,56251,1
443,44446,1
15183,53,1
15166,53,1
61605,443,1
15137,53,1
443,61470,1
61583,443,1
443,61724,1
61573,443,1
443,47570,1
15110,53,1
53,27492,1
443,39266,1
15081,53,1
53,55539,1
47392,53,1
61494,443,1
443,39478,1
443,46424,1
64459,443,1
443,58464,1
53,30463,1
47325,53,1
443,39584,1
47324,53,1
53,33116,1
443,43988,1
14967,53,1
61410,443,1
61407,443,1
14939,53,1
53,41181,1
443,61584,1
14920,53,1
47250,53,1
443,64331,1
443,48876,1
443,61761,1
62115,443,1
61321,443,1
53,49352,1
61312,443,1
62091,443,1
53,64693,1
53,38287,1
443,54572,1
443,59450,1
53,1916,1
62046,443,1
14786,53,1
14783,53,1
61241,443,1
47119,53,1
14766,53,1
61205,443,1
47040,53,1
61157,443,1
47022,53,1
47010,53,1
61121,443,1
53,28764,1
46989,53,1
45460,443,1
45458,443,1
46974,53,1
53,15605,1
443,62503,1
46964,53,1
443,61426,1
80,61680,1
61074,443,1
80,61725,1
14595,53,1
14589,53,1
53,54264,1
14572,53,1
61018,443,1
46880,53,1
80,61937,1
53,59676,1
46868,53,1
46865,53,1
443,62821,1
443,61818,1
60949,443,1
53,13376,1
53,36588,1
46816,53,1
53,63100,1
50026,80,1
61713,443,1
61709,443,1
14452,53,1
46782,53,1
14434,53,1
46773,53,1
80,61995,1
60884,443,1
53,45318,1
14415,53,1
61662,443,1
61660,443,1
46733,53,1
60853,443,1
443,52574,1
53,34253,1
53,48077,1
46689,53,1
14331,53,1
14324,53,1
443,61872,1
60775,443,1
443,61743,1
46637,53,1
61548,443,1
53,21865,1
46629,53,1
443,61997,1
443,50298,1
60738,443,1
46614,53,1
61521,443,1
14259,53,1
46576,53,1
53,45848,1
61480,443,1
53,34677,1
33774,443,1
33772,443,1
14207,53,1
60656,443,1
60322,1900,1
14195,53,1
46533,53,1
14188,53,1
53,24836,1
61426,443,1
53,30142,1
60632,443,1
46505,53,1
14163,53,1
60273,1900,1
60601,443,1
60596,443,1
53,35554,1
60588,443,1
14127,53,1
443,43320,1
53,19742,1
60560,443,1
14096,53,1
14087,53,1
443,56075,1
443,61882,1
14063,53,1
46375,53,1
443,61638,1
60148,1900,1
60479,443,1
443,46840,1
60477,443,1
443,61581,1
60472,443,1
60461,443,1
6555,62059,1
60103,1900,1
13976,53,1
13973,53,1
60431,443,1
46300,53,1
443,63994,1
443,60701,1
13944,53,1
60403,443,1
13940,53,1
13937,53,1
13915,53,1
46237,53,1
443,61550,1
53,41043,1
46185,53,1
60306,443,1
46173,53,1
13828,53,1
46155,53,1
443,47146,1
13796,53,1
60256,443,1
53,12737,1
53,33296,1
60245,443,1
46116,53,1
60231,443,1
443,47252,1
60225,443,1
53,4884,1
46096,53,1
443,54435,1
13749,53,1
60202,443,1
48284,80,1
53,7643,1
53,15602,1
46044,53,1
80,61677,1
13691,53,1
13665,53,1
53,39026,1
48186,80,1
13604,53,1
60050,443,1
13586,53,1
443,38306,1
13585,53,1
443,65518,1
60004,443,1
13537,53,1
80,62146,1
48096,80,1
48094,80,1
13528,53,1
59987,443,1
13523,53,1
58158,443,1
443,38966,1
45857,53,1
443,38518,1
45849,53,1
53,45315,1
53,13585,1
45818,53,1
443,62065,1
59596,1900,1
45807,53,1
53,57444,1
13462,53,1
45797,53,1
53,13691,1
61893,443,1
443,50083,1
45757,53,1
443,63348,1
53,21756,1
45746,53,1
53,24409,1
13399,53,1
443,64409,1
45736,53,1
13391,53,1
13388,53,1
443,33076,1
45721,53,1
13376,53,1
53,6050,1
45691,53,1
13345,53,1
13334,53,1
123,46149,1
13326,53,1
45662,53,1
13321,53,1
59773,443,1
59434,1900,1
59767,443,1
45641,53,1
13296,53,1
45630,53,1
443,39154,1
13288,53,1
45627,53,1
57890,443,1
443,39260,1
53,58080,1
443,61457,1
53,22286,1
443,39366,1
45522,53,1
59643,443,1
443,39472,1
13168,53,1
13163,53,1
59624,443,1
59607,443,1
443,39578,1
443,64113,1
45074,443,1
59591,443,1
59584,443,1
13122,53,1
13113,53,1
59532,443,1
57706,443,1
59520,443,1
443,48870,1
443,59732,1
53,46587,1
53,49240,1
80,62154,1
443,50854,1
53,64581,1
57660,443,1
13016,53,1
45355,53,1
53,46693,1
53,22922,1
62188,443,1
443,34878,1
443,61510,1
59429,443,1
12965,53,1
45298,53,1
45265,53,1
59380,443,1
443,33818,1
53,64899,1
59037,1900,1
59362,443,1
443,48624,1
80,61592,1
12873,53,1
45208,53,1
45205,53,1
64369,1900,1
443,57026,1
45161,53,1
65348,5355,1
58928,1900,1
12799,53,1
45136,53,1
443,42290,1
45121,53,1
59233,443,1
12761,53,1
443,61643,1
80,61613,1
12737,53,1
12736,53,1
59188,443,1
62183,443,1
45064,53,1
59185,443,1
59181,443,1
59178,443,1
12715,53,1
53,18464,1
80,61931,1
443,61652,1
53,18570,1
59132,443,1
45008,53,1
53,2758,1
59116,443,1
443,63551,1
59100,443,1
59098,443,1
443,43732,1
12635,53,1
59078,443,1
58734,1900,1
59065,443,1
62051,443,1
44913,53,1
44896,53,1
53,16341,1
58985,443,1
42166,80,1
42164,80,1
443,58039,1
443,61381,1
42152,80,1
42148,80,1
53,56136,1
12467,53,1
12453,53,1
53,27165,1
53,32471,1
53,37777,1
44765,53,1
12424,53,1
44743,53,1
443,44858,1
44731,53,1
53,8806,1
53,50012,1
44697,53,1
42012,80,1
42010,80,1
12342,53,1
44674,53,1
12323,53,1
53,14324,1
62064,443,1
44628,53,1
53,35548,1
56912,443,1
41930,80,1
53,54119,1
12262,53,1
41916,80,1
44595,53,1
41914,80,1
61715,443,1
41898,80,1
41896,80,1
53,37748,1
53,19842,1
53,40401,1
41886,80,1
56858,443,1
41880,80,1
44558,53,1
53,38413,1
12194,53,1
61652,443,1
12175,53,1
58632,443,1
12163,53,1
53,43266,1
12148,53,1
12132,53,1
58592,443,1
61896,443,1
443,61752,1
53,35413,1
443,61775,1
443,61815,1
12055,53,1
5353,5353,1
53,1907,1
61484,443,1
44325,53,1
11978,53,1
44309,53,1
58423,443,1
11962,53,1
11957,53,1
443,56976,1
443,59629,1
64470,5355,1
64458,5355,1
80,61504,1
53,15490,1
44241,53,1
53,55179,1
44234,53,1
64428,5355,1
58320,443,1
44198,53,1
80,48094,1
443,62186,1
44185,53,1
57959,1900,1
443,49382,1
11799,53,1
43732,443,1
57919,1900,1
43728,443,1
443,57074,1
43708,443,1
43706,443,1
43704,443,1
58226,443,1
11753,53,1
443,57180,1
44072,53,1
11728,53,1
44057,53,1
57840,1900,1
44049,53,1
53,46614,1
53,60438,1
443,38406,1
443,47486,1
443,55368,1
443,57392,1
443,38512,1
443,47592,1
58116,443,1
11634,53,1
61998,443,1
61997,443,1
53,37456,1
11615,53,1
443,63177,1
53,39550,1
53,54891,1
443,52730,1
11573,53,1
53,53480,1
58025,443,1
58021,443,1
11553,53,1
58006,443,1
443,57829,1
11540,53,1
11533,53,1
443,38014,1
64409,443,1
52960,443,1
11509,53,1
57966,443,1
54644,80,1
54642,80,1
54640,80,1
53,47250,1
53,35227,1
53,57862,1
43811,53,1
57923,443,1
43770,53,1
11428,53,1
43749,53,1
43742,53,1
43738,53,1
443,39360,1
11360,53,1
11355,53,1
43692,53,1
11352,53,1
53,56769,1
43264,443,1
11319,53,1
43248,443,1
64180,443,1
43629,53,1
11276,53,1
43614,53,1
57734,443,1
443,56934,1
443,44082,1
11249,53,1
57710,443,1
57709,443,1
51616,6555,1
57708,443,1
60701,443,1
43581,53,1
53,54434,1
57693,443,1
51590,6555,1
443,48864,1
443,53731,1
11211,53,1
11210,53,1
11206,53,1
11204,53,1
53,40716,1
53,61922,1
57642,443,1
443,58158,1
53,35516,1
53,59375,1
43483,53,1
53,41487,1
11134,53,1
43469,53,1
11124,53,1
53,43581,1
43451,53,1
11106,53,1
11097,53,1
43436,53,1
57547,443,1
53,36393,1
62058,443,1
62056,443,1
53,41699,1
62055,443,1
62054,443,1
43396,53,1
57179,1900,1
53,54964,1
11047,53,1
443,61775,1
43365,53,1
43354,53,1
43350,53,1
53,2222,1
443,54514,1
43328,53,1
57441,443,1
10980,53,1
10976,53,1
53,57829,1
57416,443,1
443,54473,1
60358,443,1
43266,53,1
57381,443,1
60367,443,1
10910,53,1
53,50082,1
443,42390,1
10894,53,1
60298,443,1
57005,1900,1
10875,53,1
10872,53,1
43192,53,1
53,57011,1
43180,53,1
43172,53,1
57292,443,1
53,23870,1
53,46505,1
43154,53,1
57272,443,1
57265,443,1
57256,443,1
10774,53,1
443,62135,1
443,48698,1
57213,443,1
53,49370,1
10742,53,1
51094,6555,1
57167,443,1
53,54782,1
443,49968,1
60110,443,1
43033,53,1
57153,443,1
10686,53,1
57140,443,1
64833,443,1
10666,53,1
443,50015,1
57114,443,1
57089,443,1
443,61763,1
56737,1900,1
53,63618,1
42932,53,1
443,52002,1
57026,443,1
59970,443,1
443,61509,1
443,50392,1
10527,53,1
42867,53,1
53,50006,1
443,56762,1
443,61886,1
10503,53,1
10487,53,1
443,61157,1
10450,53,1
443,50896,1
56894,443,1
10428,53,1
51846,443,1
443,50757,1
42727,53,1
53,19836,1
51822,443,1
42720,53,1
51816,443,1
56834,443,1
10372,53,1
53,35754,1
56828,443,1
64529,443,1
56481,1900,1
51794,443,1
443,64187,1
10348,53,1
53,43154,1
42682,53,1
42678,53,1
53,35860,1
53,58495,1
53,17395,1
10316,53,1
64467,443,1
56762,443,1
59714,443,1
443,51075,1
443,51134,1
443,61746,1
53,49231,1
56405,1900,1
42617,53,1
42604,53,1
443,61852,1
42564,53,1
42556,53,1
62752,5355,1
53,15166,1
10169,53,1
56615,443,1
53,56372,1
42474,53,1
53,15272,1
10113,53,1
53,33284,1
56558,443,1
42430,53,1
42425,53,1
56543,443,1
80,61498,1
443,62429,1
10021,53,1
56464,443,1
443,54576,1
42322,53,1
42311,53,1
42293,53,1
9925,53,1
80,61922,1
9918,53,1
443,57441,1
443,57174,1
443,57547,1
9877,53,1
42217,53,1
56329,443,1
42207,53,1
443,38400,1
9859,53,1
443,60306,1
443,63018,1
53,41985,1
443,57386,1
443,38506,1
42145,53,1
56261,443,1
42139,53,1
443,38612,1
51188,443,1
55872,1900,1
9742,53,1
80,62192,1
443,56308,1
42050,53,1
42044,53,1
53,5932,1
9683,53,1
56133,443,1
9670,53,1
443,59340,1
56128,443,1
443,48010,1
59078,443,1
9658,53,1
9649,53,1
41985,53,1
41980,53,1
443,39036,1
56090,443,1
56075,443,1
9609,53,1
41938,53,1
41935,53,1
41919,53,1
53,42727,1
56029,443,1
443,39248,1
53,32780,1
59011,443,1
41890,53,1
53,40180,1
443,39354,1
9520,53,1
55975,443,1
9504,53,1
58949,443,1
443,39460,1
41796,53,1
55904,443,1
443,53572,1
443,56225,1
5228,35970,1
55892,443,1
9425,53,1
9424,53,1
41760,53,1
55875,443,1
443,57289,1
443,51025,1
55849,443,1
9387,53,1
53,61810,1
443,48858,1
443,53784,1
58822,443,1
60073,55114,1
41672,53,1
55779,443,1
53,43469,1
55772,443,1
53,1792,1
41640,53,1
53,38828,1
443,61619,1
9285,53,1
9281,53,1
41620,53,1
443,54019,1
53,48304,1
41587,53,1
53,52199,1
53,45757,1
41566,53,1
53,59022,1
9219,53,1
55666,443,1
9193,53,1
41532,53,1
55300,1900,1
9154,53,1
80,61495,1
55608,443,1
41480,53,1
53,18134,1
443,59773,1
9096,53,1
9093,53,1
55540,443,1
443,38754,1
53,33599,1
53,47423,1
443,65185,1
9056,53,1
41395,53,1
53,60111,1
443,62614,1
443,49432,1
443,57391,1
55486,443,1
9010,53,1
80,61919,1
8994,53,1
53,33811,1
63137,443,1
443,49830,1
8958,53,1
8953,53,1
58364,443,1
443,61579,1
53,58459,1
8895,53,1
55015,1900,1
8887,53,1
62050,443,1
55005,1900,1
53,24182,1
53,26835,1
443,49962,1
80,62083,1
53,40100,1
8852,53,1
443,61555,1
41190,53,1
54963,1900,1
41172,53,1
53,45512,1
55269,443,1
8806,53,1
443,61568,1
53,39647,1
61780,443,1
55232,443,1
8770,53,1
8762,53,1
58211,443,1
8753,53,1
53,53683,1
55186,443,1
80,49792,1
443,44846,1
41043,53,1
8701,53,1
443,58345,1
53,34659,1
55147,443,1
53,61171,1
53,11553,1
41000,53,1
53,37418,1
40988,53,1
62801,443,1
443,61689,1
40952,53,1
8607,53,1
40935,53,1
8593,53,1
55051,443,1
55050,443,1
8570,53,1
53,1259,1
40898,53,1
61716,443,1
8548,53,1
443,61839,1
40863,53,1
54970,443,1
54954,443,1
8490,53,1
61648,443,1
40817,53,1
8475,53,1
54928,443,1
40795,53,1
443,45588,1
53,35401,1
8436,53,1
53,36066,1
8409,53,1
61555,443,1
35948,443,1
40723,53,1
35946,443,1
40716,53,1
443,53993,1
61838,443,1
61837,443,1
61831,443,1
61829,443,1
443,61532,1
8350,53,1
61815,443,1
61814,443,1
8337,53,1
54795,443,1
40672,53,1
61485,443,1
8317,53,1
8312,53,1
54761,443,1
8284,53,1
54402,1900,1
61422,443,1
8248,53,1
40575,53,1
8218,53,1
53,15478,1
53,36702,1
40526,53,1
443,36904,1
62331,443,1
54619,443,1
8151,53,1
8147,53,1
53,47420,1
443,38076,1
40467,53,1
8116,53,1
54576,443,1
54574,443,1
443,56507,1
8100,53,1
443,62032,1
53,36461,1
61970,443,1
40401,53,1
443,60253,1
443,38394,1
54473,443,1
443,52400,1
54465,443,1
53,42538,1
443,63642,1
443,49853,1
53,18873,1
54070,1900,1
443,38606,1
443,61844,1
443,52904,1
40215,53,1
53,56121,1
53,40309,1
54311,443,1
40180,53,1
61738,443,1
61737,443,1
443,48004,1
7817,53,1
65361,1900,1
61704,443,1
443,36632,1
40128,53,1
40119,53,1
7776,53,1
443,60995,1
7753,53,1
53,37415,1
443,39242,1
53,50103,1
443,62138,1
61620,443,1
61617,443,1
443,61686,1
7699,53,1
54159,443,1
40037,53,1
53,37521,1
7685,53,1
53,61380,1
53,30227,1
54132,443,1
443,61912,1
7665,53,1
53,14415,1
61564,443,1
7654,53,1
65209,1900,1
443,39454,1
7644,53,1
7643,53,1
53,3909,1
443,53401,1
53,60927,1
54093,443,1
123,33396,1
39966,53,1
443,60538,1
39955,53,1
39936,53,1
65155,1900,1
54042,443,1
443,39666,1
7568,53,1
53,55833,1
7564,53,1
39892,53,1
65106,1900,1
65103,1900,1
7533,53,1
61546,443,1
53979,443,1
7504,53,1
53,25451,1
39842,53,1
61656,443,1
39814,53,1
53,1786,1
53,20357,1
7435,53,1
443,61649,1
443,59426,1
64977,1900,1
39754,53,1
443,61996,1
7402,53,1
53,52193,1
53,20463,1
53857,443,1
7366,53,1
53826,443,1
53824,443,1
443,45800,1
53,45857,1
443,44092,1
39679,53,1
64897,1900,1
7331,53,1
53,52405,1
39647,53,1
53,10169,1
7296,53,1
53,33381,1
53,2316,1
53731,443,1
443,57114,1
443,59767,1
443,49237,1
7245,53,1
39582,53,1
39581,53,1
443,61892,1
39575,53,1
443,54626,1
443,65179,1
39550,53,1
7195,53,1
53,10487,1
53,47523,1
443,61811,1
61329,443,1
39502,53,1
39496,53,1
7154,53,1
443,57491,1
64708,1900,1
39483,53,1
39464,53,1
443,61999,1
7103,53,1
53,21311,1
443,61603,1
80,62125,1
39418,53,1
39410,53,1
39409,53,1
53,58453,1
53520,443,1
39398,53,1
53512,443,1
443,49850,1
53,37335,1
443,61636,1
443,60403,1
53486,443,1
53474,443,1
39349,53,1
443,52609,1
7008,53,1
64532,1900,1
53428,443,1
6959,53,1
59486,5355,1
53401,443,1
64497,1900,1
56367,443,1
53,3376,1
443,51990,1
39233,53,1
39209,53,1
443,44840,1
53,37865,1
6845,53,1
39183,53,1
6843,53,1
443,61854,1
6838,53,1
53,55300,1
6828,53,1
64387,1900,1
53,48583,1
60952,443,1
80,47582,1
443,61683,1
443,36768,1
53,48689,1
53225,443,1
39092,53,1
53,51448,1
39069,53,1
39068,53,1
39066,53,1
50856,443,1
50854,443,1
39043,53,1
39026,53,1
6658,53,1
38985,53,1
53,9424,1
53,25342,1
443,45582,1
38943,53,1
53,58589,1
443,59770,1
53,49219,1
38928,53,1
64149,1900,1
53,43354,1
38921,53,1
62004,443,1
443,59187,1
62003,443,1
62002,443,1
443,61840,1
53011,443,1
56002,443,1
53,57284,1
53,30860,1
38875,53,1
53,9742,1
61627,443,1
52968,443,1
53,7195,1
55937,443,1
53,35713,1
64038,1900,1
60637,443,1
38809,53,1
53,51054,1
80,38214,1
38794,53,1
52911,443,1
38756,53,1
55864,443,1
63953,1900,1
52515,1900,1
52841,443,1
443,62044,1
60538,443,1
63905,1900,1
443,57170,1
38676,53,1
38670,53,1
443,38226,1
63876,1900,1
6314,53,1
53,56784,1
38644,53,1
53,36243,1
443,65176,1
6294,53,1
62196,80,1
38610,53,1
53,42214,1
38606,53,1
443,65282,1
53,21096,1
38592,53,1
80,61865,1
53,51690,1
38579,53,1
63784,1900,1
62147,80,1
62146,80,1
62145,80,1
6217,53,1
52678,443,1
38550,53,1
62125,80,1
6196,53,1
6192,53,1
62116,80,1
38522,53,1
62104,80,1
62101,80,1
53,26614,1
443,38388,1
62095,80,1
62094,80,1
62088,80,1
62087,80,1
62076,80,1
62075,80,1
62074,80,1
443,38942,1
62062,80,1
443,38494,1
6129,53,1
443,49788,1
62052,80,1
62048,80,1
52574,443,1
53,18867,1
53,21520,1
38446,53,1
6103,53,1
53,58556,1
6098,53,1
53,63285,1
53,60073,1
62010,80,1
62009,80,1
62007,80,1
6071,53,1
38405,53,1
53,26932,1
61987,80,1
61986,80,1
61983,80,1
61982,80,1
61981,80,1
443,50059,1
52511,443,1
61975,80,1
6050,53,1
61974,80,1
61972,80,1
52506,443,1
61965,80,1
61964,80,1
443,33120,1
38367,53,1
61950,80,1
61946,80,1
61943,80,1
61942,80,1
61940,80,1
61939,80,1
61937,80,1
61933,80,1
61931,80,1
61930,80,1
61923,80,1
61922,80,1
61549,443,1
61919,80,1
52113,1900,1
63534,1900,1
38310,53,1
53,37197,1
52081,1900,1
38287,53,1
61866,80,1
443,53030,1
61863,80,1
53,60497,1
61860,80,1
61859,80,1
5934,53,1
5932,53,1
62066,443,1
443,62166,1
123,46231,1
53,52644,1
38240,53,1
52343,443,1
443,39236,1
38205,53,1
38202,53,1
61781,80,1
5856,53,1
61778,80,1
61777,80,1
38180,53,1
443,39342,1
5836,53,1
53,55509,1
38156,53,1
443,53254,1
61732,80,1
61731,80,1
443,39448,1
61727,80,1
61725,80,1
443,65024,1
61714,80,1
61712,80,1
61705,80,1
53,43033,1
38107,53,1
61668,80,1
443,61752,1
61664,80,1
51863,1900,1
61661,80,1
61653,80,1
443,39660,1
46176,443,1
46174,443,1
443,58972,1
5710,53,1
46172,443,1
61634,80,1
61633,80,1
5706,53,1
5703,53,1
38036,53,1
61621,80,1
53,64451,1
5669,53,1
61573,80,1
443,51225,1
5646,53,1
52105,443,1
5638,53,1
37977,53,1
53,14939,1
61557,80,1
61556,80,1
61553,80,1
61552,80,1
443,61738,1
52083,443,1
61542,80,1
61538,80,1
61534,80,1
61533,80,1
61528,80,1
61527,80,1
61524,80,1
37938,53,1
61522,80,1
5597,53,1
443,65285,1
58131,5355,1
61515,80,1
53,48292,1
61505,80,1
61504,80,1
61503,80,1
61499,80,1
61498,80,1
61495,80,1
61493,80,1
37898,53,1
37893,53,1
37891,53,1
61475,80,1
53,25763,1
61471,80,1
37877,53,1
61462,80,1
63092,1900,1
61455,80,1
61454,80,1
443,44682,1
61438,80,1
443,57780,1
61437,80,1
51972,443,1
61427,80,1
63060,1900,1
63054,1900,1
61416,80,1
37831,53,1
5488,53,1
37826,53,1
51943,443,1
80,61674,1
59631,443,1
63022,1900,1
51919,443,1
443,49812,1
5441,53,1
37768,53,1
37756,53,1
5415,53,1
37748,53,1
62960,1900,1
443,52450,1
443,61911,1
51822,443,1
5337,53,1
53,23746,1
51783,443,1
5312,53,1
53,50276,1
5300,53,1
51760,443,1
37628,53,1
53,29158,1
5264,53,1
443,43708,1
53,63070,1
45678,443,1
45676,443,1
37551,53,1
45674,443,1
45672,443,1
45670,443,1
45668,443,1
5204,53,1
53,53247,1
62747,1900,1
37521,53,1
53,63282,1
62731,1900,1
53,34782,1
37497,53,1
37477,53,1
53,34888,1
45588,443,1
53,42847,1
45584,443,1
45582,443,1
443,64010,1
45580,443,1
45578,443,1
5114,53,1
53,21729,1
53,49670,1
5101,53,1
5091,53,1
53,60282,1
53,8570,1
33352,443,1
37418,53,1
37415,53,1
5070,53,1
33340,443,1
57607,5355,1
57595,5355,1
37392,53,1
51503,443,1
62598,1900,1
37371,53,1
5028,53,1
